match_id,team_id,venue_id,team_name,date,start_time,team_score,opponent_id,opponent_score,all_out,declare,extras,raid_bonus_points,raid_touch_points,tackle_capture_points,tackle_capture_bonus_points,empty_raids_count,successful_raids_count,unsuccessful_raids_count,successful_tackles_count,unsuccessful_tackles_count,result,series_name,stage,is_home
643,28,14,Haryana Steelers,10/16/2018,21:00,33,3,36,0,0,4,6,16,6,1,14,17,9,6,20,Jaipur Pink Panthers beat Haryana Steelers (36-33),"Pro Kabaddi League Season 6, 2018",Group,0
643,3,14,Jaipur Pink Panthers,10/16/2018,21:00,36,28,33,2,0,1,2,20,8,3,19,16,6,8,16,Jaipur Pink Panthers beat Haryana Steelers (36-33),"Pro Kabaddi League Season 6, 2018",Group,0
644,1,14,Bengaluru Bulls,10/17/2018,20:00,44,29,35,4,0,2,8,18,12,0,20,16,8,12,15,Bengaluru Bulls beat Tamil Thalaivas (44-35),"Pro Kabaddi League Season 6, 2018",Group,0
644,29,14,Tamil Thalaivas,10/17/2018,20:00,35,1,44,2,0,1,7,15,7,3,9,20,14,7,18,Bengaluru Bulls beat Tamil Thalaivas (44-35),"Pro Kabaddi League Season 6, 2018",Group,0
645,28,14,Haryana Steelers,10/17/2018,21:00,32,5,42,0,0,1,6,16,7,2,18,16,10,7,23,U Mumba beat Haryana Steelers (42-32),"Pro Kabaddi League Season 6, 2018",Group,0
645,5,14,U Mumba,10/17/2018,21:00,42,28,32,4,0,0,4,23,10,1,17,21,7,10,16,U Mumba beat Haryana Steelers (42-32),"Pro Kabaddi League Season 6, 2018",Group,0
646,28,14,Haryana Steelers,10/18/2018,20:00,34,2,31,2,0,1,5,14,11,1,22,14,7,11,14,Haryana Steelers beat Dabang Delhi K.C. (34-31),"Pro Kabaddi League Season 6, 2018",Group,0
646,2,14,Dabang Delhi K.C.,10/18/2018,20:00,31,28,34,0,0,0,7,14,7,3,16,15,12,7,14,Haryana Steelers beat Dabang Delhi K.C. (34-31),"Pro Kabaddi League Season 6, 2018",Group,0
647,7,7,Puneri Paltan,10/18/2018,21:00,28,31,34,0,0,4,4,13,5,2,22,13,11,5,15,Gujarat Fortunegiants beat Puneri Paltan (34-28),"Pro Kabaddi League Season 6, 2018",Group,1
647,31,7,Gujarat Fortunegiants,10/18/2018,21:00,34,7,28,2,0,3,3,15,10,1,22,16,7,10,13,Gujarat Fortunegiants beat Puneri Paltan (34-28),"Pro Kabaddi League Season 6, 2018",Group,0
648,6,7,Patna Pirates,10/19/2018,20:00,31,8,35,2,0,2,6,13,8,0,17,15,13,8,11,Telugu Titans beat Patna Pirates (35-31),"Pro Kabaddi League Season 6, 2018",Group,0
648,8,7,Telugu Titans,10/19/2018,20:00,35,6,31,2,0,3,4,11,13,2,22,14,9,13,13,Telugu Titans beat Patna Pirates (35-31),"Pro Kabaddi League Season 6, 2018",Group,0
649,7,7,Puneri Paltan,10/19/2018,21:00,29,3,25,0,0,2,4,5,12,6,28,6,13,12,9,Puneri Paltan beat Jaipur Pink Panthers (29-25),"Pro Kabaddi League Season 6, 2018",Group,1
649,3,7,Jaipur Pink Panthers,10/19/2018,21:00,25,7,29,2,0,0,0,9,13,1,24,9,14,13,5,Puneri Paltan beat Jaipur Pink Panthers (29-25),"Pro Kabaddi League Season 6, 2018",Group,0
650,30,7,U.P. Yoddha,10/20/2018,20:00,40,4,40,2,0,5,11,14,8,0,11,21,12,8,17,Match Tied,"Pro Kabaddi League Season 6, 2018",Group,0
650,4,7,Bengal Warriors,10/20/2018,20:00,40,30,40,2,0,1,8,17,12,0,14,20,9,12,14,Match Tied,"Pro Kabaddi League Season 6, 2018",Group,0
651,7,7,Puneri Paltan,10/20/2018,21:00,33,5,32,2,0,4,7,12,6,2,20,17,7,6,17,Puneri Paltan beat U Mumba (33-32),"Pro Kabaddi League Season 6, 2018",Group,1
651,5,7,U Mumba,10/20/2018,21:00,32,7,33,2,0,1,4,17,7,1,19,17,8,7,12,Puneri Paltan beat U Mumba (33-32),"Pro Kabaddi League Season 6, 2018",Group,0
652,2,7,Dabang Delhi K.C.,10/21/2018,20:00,39,4,30,4,0,7,3,15,10,0,23,17,3,10,17,Dabang Delhi K.C. beat Bengal Warriors (39-30),"Pro Kabaddi League Season 6, 2018",Group,0
652,4,7,Bengal Warriors,10/21/2018,20:00,30,2,39,0,0,3,8,17,2,0,16,15,12,2,15,Dabang Delhi K.C. beat Bengal Warriors (39-30),"Pro Kabaddi League Season 6, 2018",Group,0
653,7,7,Puneri Paltan,10/21/2018,21:00,27,1,25,0,0,5,6,6,9,1,20,12,8,9,12,Puneri Paltan beat Bengaluru Bulls (27-25),"Pro Kabaddi League Season 6, 2018",Group,1
653,1,7,Bengaluru Bulls,10/21/2018,21:00,25,7,27,2,0,0,1,12,8,2,18,13,10,8,6,Puneri Paltan beat Bengaluru Bulls (27-25),"Pro Kabaddi League Season 6, 2018",Group,0
654,5,7,U Mumba,10/23/2018,20:00,41,8,20,6,0,1,3,19,12,0,18,18,5,12,8,U Mumba beat Telugu Titans (41-20),"Pro Kabaddi League Season 6, 2018",Group,0
654,8,7,Telugu Titans,10/23/2018,20:00,20,5,41,0,0,1,5,8,5,1,15,13,13,5,19,U Mumba beat Telugu Titans (41-20),"Pro Kabaddi League Season 6, 2018",Group,0
655,7,7,Puneri Paltan,10/23/2018,21:00,31,29,36,0,0,3,10,11,6,1,14,19,9,6,20,Tamil Thalaivas beat Puneri Paltan (36-31),"Pro Kabaddi League Season 6, 2018",Group,1
655,29,7,Tamil Thalaivas,10/23/2018,21:00,36,7,31,4,0,0,3,20,9,0,18,18,7,9,11,Tamil Thalaivas beat Puneri Paltan (36-31),"Pro Kabaddi League Season 6, 2018",Group,0
656,1,7,Bengaluru Bulls,10/24/2018,20:00,42,28,34,4,0,2,1,28,7,0,12,24,4,7,14,Bengaluru Bulls beat Haryana Steelers (42-34),"Pro Kabaddi League Season 6, 2018",Group,0
656,28,7,Haryana Steelers,10/24/2018,20:00,34,1,42,0,0,2,14,14,4,0,12,22,7,4,28,Bengaluru Bulls beat Haryana Steelers (42-34),"Pro Kabaddi League Season 6, 2018",Group,0
657,7,7,Puneri Paltan,10/24/2018,21:00,23,30,29,0,0,4,1,13,5,0,20,14,9,5,14,U.P. Yoddha beat Puneri Paltan (29-23),"Pro Kabaddi League Season 6, 2018",Group,1
657,30,7,U.P. Yoddha,10/24/2018,21:00,29,7,23,0,0,2,4,14,8,1,21,17,5,8,13,U.P. Yoddha beat Puneri Paltan (29-23),"Pro Kabaddi League Season 6, 2018",Group,0
658,6,6,Patna Pirates,10/26/2018,20:00,41,3,30,4,0,1,1,21,13,1,14,18,7,13,16,Patna Pirates beat Jaipur Pink Panthers (41-30),"Pro Kabaddi League Season 6, 2018",Group,1
658,3,6,Jaipur Pink Panthers,10/26/2018,20:00,30,6,41,0,0,0,6,16,7,1,10,17,13,7,21,Patna Pirates beat Jaipur Pink Panthers (41-30),"Pro Kabaddi League Season 6, 2018",Group,0
659,31,6,Gujarat Fortunegiants,10/26/2018,21:00,36,29,25,2,0,0,7,14,13,0,15,17,7,13,14,Gujarat Fortunegiants beat Tamil Thalaivas (36-25),"Pro Kabaddi League Season 6, 2018",Group,0
659,29,6,Tamil Thalaivas,10/26/2018,21:00,25,31,36,0,0,0,4,14,7,0,10,15,13,7,14,Gujarat Fortunegiants beat Tamil Thalaivas (36-25),"Pro Kabaddi League Season 6, 2018",Group,0
660,3,6,Jaipur Pink Panthers,10/27/2018,20:00,28,4,39,0,0,1,5,15,6,1,10,17,10,6,20,Bengal Warriors beat Jaipur Pink Panthers (39-28),"Pro Kabaddi League Season 6, 2018",Group,0
660,4,6,Bengal Warriors,10/27/2018,20:00,39,3,28,4,0,1,2,20,10,2,14,16,7,10,15,Bengal Warriors beat Jaipur Pink Panthers (39-28),"Pro Kabaddi League Season 6, 2018",Group,0
661,6,6,Patna Pirates,10/27/2018,21:00,39,5,40,4,0,5,1,22,7,0,15,19,10,7,17,U Mumba beat Patna Pirates (40-39),"Pro Kabaddi League Season 6, 2018",Group,1
661,5,6,U Mumba,10/27/2018,21:00,40,6,39,0,0,2,9,17,10,2,12,22,9,10,22,U Mumba beat Patna Pirates (40-39),"Pro Kabaddi League Season 6, 2018",Group,0
662,2,6,Dabang Delhi K.C.,10/28/2018,20:00,36,30,38,2,0,2,12,12,8,0,9,23,7,8,20,U.P. Yoddha beat Dabang Delhi K.C. (38-36),"Pro Kabaddi League Season 6, 2018",Group,0
662,30,6,U.P. Yoddha,10/28/2018,20:00,38,2,36,4,0,0,5,20,7,2,14,17,8,7,12,U.P. Yoddha beat Dabang Delhi K.C. (38-36),"Pro Kabaddi League Season 6, 2018",Group,0
663,6,6,Patna Pirates,10/28/2018,21:00,32,28,43,0,0,1,6,17,8,0,11,20,12,8,16,Haryana Steelers beat Patna Pirates (43-32),"Pro Kabaddi League Season 6, 2018",Group,1
663,28,6,Haryana Steelers,10/28/2018,21:00,43,6,32,4,0,3,5,16,12,3,19,17,8,12,17,Haryana Steelers beat Patna Pirates (43-32),"Pro Kabaddi League Season 6, 2018",Group,0
664,7,6,Puneri Paltan,10/30/2018,20:00,27,31,37,0,0,1,2,11,10,3,15,12,13,10,17,Gujarat Fortunegiants beat Puneri Paltan (37-27),"Pro Kabaddi League Season 6, 2018",Group,0
664,31,6,Gujarat Fortunegiants,10/30/2018,20:00,37,7,27,4,0,3,1,17,12,0,17,13,10,12,11,Gujarat Fortunegiants beat Puneri Paltan (37-27),"Pro Kabaddi League Season 6, 2018",Group,0
665,6,6,Patna Pirates,10/30/2018,21:00,32,8,53,0,0,2,10,14,6,0,11,17,18,6,19,Telugu Titans beat Patna Pirates (53-32),"Pro Kabaddi League Season 6, 2018",Group,1
665,8,6,Telugu Titans,10/30/2018,21:00,53,6,32,6,0,3,7,19,16,2,18,21,6,16,14,Telugu Titans beat Patna Pirates (53-32),"Pro Kabaddi League Season 6, 2018",Group,0
666,2,6,Dabang Delhi K.C.,10/31/2018,20:00,27,7,31,2,0,5,1,10,9,0,15,7,16,9,8,Puneri Paltan beat Dabang Delhi K.C. (31-27),"Pro Kabaddi League Season 6, 2018",Group,0
666,7,6,Puneri Paltan,10/31/2018,20:00,31,2,27,2,0,4,5,8,12,0,21,8,10,12,10,Puneri Paltan beat Dabang Delhi K.C. (31-27),"Pro Kabaddi League Season 6, 2018",Group,0
667,6,6,Patna Pirates,10/31/2018,21:00,41,1,43,4,0,2,7,15,11,2,12,19,10,11,18,Bengaluru Bulls beat Patna Pirates (43-41),"Pro Kabaddi League Season 6, 2018",Group,1
667,1,6,Bengaluru Bulls,10/31/2018,21:00,43,6,41,2,0,2,11,18,9,1,11,19,12,9,15,Bengaluru Bulls beat Patna Pirates (43-41),"Pro Kabaddi League Season 6, 2018",Group,0
668,6,6,Patna Pirates,11/1/2018,20:00,29,4,27,2,0,1,4,12,10,0,18,17,7,10,13,Patna Pirates beat Bengal Warriors (29-27),"Pro Kabaddi League Season 6, 2018",Group,1
668,4,6,Bengal Warriors,11/1/2018,20:00,27,6,29,0,0,2,5,13,7,0,14,18,10,7,12,Patna Pirates beat Bengal Warriors (29-27),"Pro Kabaddi League Season 6, 2018",Group,0
669,30,23,U.P. Yoddha,11/2/2018,20:00,24,29,46,0,0,1,5,9,7,2,13,10,19,7,18,Tamil Thalaivas beat U.P. Yoddha (46-24),"Pro Kabaddi League Season 6, 2018",Group,1
669,29,23,Tamil Thalaivas,11/2/2018,20:00,46,30,24,6,0,2,1,18,19,0,19,16,7,19,9,Tamil Thalaivas beat U.P. Yoddha (46-24),"Pro Kabaddi League Season 6, 2018",Group,0
670,3,23,Jaipur Pink Panthers,11/2/2018,21:00,25,31,36,0,0,4,4,6,8,3,21,8,15,8,12,Gujarat Fortunegiants beat Jaipur Pink Panthers (36-25),"Pro Kabaddi League Season 6, 2018",Group,0
670,31,23,Gujarat Fortunegiants,11/2/2018,21:00,36,3,25,4,0,3,2,12,13,2,22,12,10,13,6,Gujarat Fortunegiants beat Jaipur Pink Panthers (36-25),"Pro Kabaddi League Season 6, 2018",Group,0
671,5,23,U Mumba,11/3/2018,20:00,31,7,22,4,0,2,0,11,14,0,23,9,8,14,4,U Mumba beat Puneri Paltan (31-22),"Pro Kabaddi League Season 6, 2018",Group,0
671,7,23,Puneri Paltan,11/3/2018,20:00,22,5,31,0,0,3,3,4,7,5,18,7,14,7,11,U Mumba beat Puneri Paltan (31-22),"Pro Kabaddi League Season 6, 2018",Group,0
672,30,23,U.P. Yoddha,11/3/2018,21:00,29,1,35,2,0,3,3,9,11,1,18,13,10,11,14,Bengaluru Bulls beat U.P. Yoddha (35-29),"Pro Kabaddi League Season 6, 2018",Group,1
672,1,23,Bengaluru Bulls,11/3/2018,21:00,35,30,29,2,0,1,6,14,10,2,14,14,12,10,9,Bengaluru Bulls beat U.P. Yoddha (35-29),"Pro Kabaddi League Season 6, 2018",Group,0
673,2,23,Dabang Delhi K.C.,11/4/2018,20:00,38,31,45,4,0,2,4,22,6,0,11,22,11,6,17,Gujarat Fortunegiants beat Dabang Delhi K.C. (45-38),"Pro Kabaddi League Season 6, 2018",Group,0
673,31,23,Gujarat Fortunegiants,11/4/2018,20:00,45,2,38,4,0,4,8,17,10,2,17,19,7,10,22,Gujarat Fortunegiants beat Dabang Delhi K.C. (45-38),"Pro Kabaddi League Season 6, 2018",Group,0
674,30,23,U.P. Yoddha,11/4/2018,21:00,30,4,30,2,0,1,2,17,8,0,20,14,7,8,14,Match Tied,"Pro Kabaddi League Season 6, 2018",Group,1
674,4,23,Bengal Warriors,11/4/2018,21:00,30,30,30,2,0,2,5,14,7,0,16,16,9,7,17,Match Tied,"Pro Kabaddi League Season 6, 2018",Group,0
675,3,23,Jaipur Pink Panthers,11/6/2018,20:00,38,28,32,4,0,1,7,14,12,0,16,19,7,12,12,Jaipur Pink Panthers beat Haryana Steelers (38-32),"Pro Kabaddi League Season 6, 2018",Group,0
675,28,23,Haryana Steelers,11/6/2018,20:00,32,3,38,2,0,1,10,12,7,0,14,15,12,7,14,Jaipur Pink Panthers beat Haryana Steelers (38-32),"Pro Kabaddi League Season 6, 2018",Group,0
676,30,23,U.P. Yoddha,11/6/2018,21:00,26,8,26,2,0,0,5,6,13,0,26,9,9,13,10,Match Tied,"Pro Kabaddi League Season 6, 2018",Group,1
676,8,23,Telugu Titans,11/6/2018,21:00,26,30,26,2,0,0,3,10,9,2,21,10,13,9,6,Match Tied,"Pro Kabaddi League Season 6, 2018",Group,0
677,30,16,U.P. Yoddha,10/11/2018,20:00,41,6,43,4,0,3,8,19,7,0,12,21,11,7,13,Patna Pirates beat U.P. Yoddha (43-41),"Pro Kabaddi League Season 6, 2018",Group,0
677,6,16,Patna Pirates,10/11/2018,20:00,43,30,41,4,0,2,13,13,10,1,13,22,8,10,19,Patna Pirates beat U.P. Yoddha (43-41),"Pro Kabaddi League Season 6, 2018",Group,0
678,28,23,Haryana Steelers,11/8/2018,20:00,33,2,39,2,0,2,6,14,9,0,14,17,11,9,18,Dabang Delhi K.C. beat Haryana Steelers (39-33),"Pro Kabaddi League Season 6, 2018",Group,0
678,2,23,Dabang Delhi K.C.,11/8/2018,20:00,39,28,33,4,0,0,5,18,11,1,13,20,9,11,14,Dabang Delhi K.C. beat Haryana Steelers (39-33),"Pro Kabaddi League Season 6, 2018",Group,0
679,30,23,U.P. Yoddha,11/8/2018,21:00,27,1,37,0,0,1,5,9,11,1,17,13,13,11,16,Bengaluru Bulls beat U.P. Yoddha (37-27),"Pro Kabaddi League Season 6, 2018",Group,1
679,1,23,Bengaluru Bulls,11/8/2018,21:00,37,30,27,4,0,2,3,16,12,0,18,14,11,12,9,Bengaluru Bulls beat U.P. Yoddha (37-27),"Pro Kabaddi League Season 6, 2018",Group,0
680,5,5,U Mumba,11/9/2018,20:00,48,3,24,8,0,1,1,23,15,0,17,20,6,15,10,U Mumba beat Jaipur Pink Panthers (48-24),"Pro Kabaddi League Season 6, 2018",Group,1
680,3,5,Jaipur Pink Panthers,11/9/2018,20:00,24,5,48,0,0,1,6,10,6,1,17,11,15,6,23,U Mumba beat Jaipur Pink Panthers (48-24),"Pro Kabaddi League Season 6, 2018",Group,0
681,4,5,Bengal Warriors,11/9/2018,21:00,30,8,25,2,0,3,2,9,13,1,26,11,8,13,9,Bengal Warriors beat Telugu Titans (30-25),"Pro Kabaddi League Season 6, 2018",Group,0
681,8,5,Telugu Titans,11/9/2018,21:00,25,4,30,0,0,1,4,9,8,3,20,13,13,8,9,Bengal Warriors beat Telugu Titans (30-25),"Pro Kabaddi League Season 6, 2018",Group,0
682,6,5,Patna Pirates,11/10/2018,20:00,50,4,30,6,0,1,9,19,14,1,12,21,10,14,15,Patna Pirates beat Bengal Warriors (50-30),"Pro Kabaddi League Season 6, 2018",Group,0
682,4,5,Bengal Warriors,11/10/2018,20:00,30,6,50,2,0,1,2,15,10,0,16,13,14,10,19,Patna Pirates beat Bengal Warriors (50-30),"Pro Kabaddi League Season 6, 2018",Group,0
683,5,5,U Mumba,11/10/2018,21:00,36,31,38,2,0,1,6,13,13,1,16,17,10,13,19,Gujarat Fortunegiants beat U Mumba (38-36),"Pro Kabaddi League Season 6, 2018",Group,1
683,31,5,Gujarat Fortunegiants,11/10/2018,21:00,38,5,36,4,0,3,3,19,9,0,16,13,14,9,13,Gujarat Fortunegiants beat U Mumba (38-36),"Pro Kabaddi League Season 6, 2018",Group,0
684,5,5,U Mumba,11/11/2018,21:00,31,28,35,2,0,0,4,15,10,0,17,15,12,10,17,Haryana Steelers beat U Mumba (35-31),"Pro Kabaddi League Season 6, 2018",Group,1
684,28,5,Haryana Steelers,11/11/2018,21:00,35,5,31,2,0,1,3,17,12,0,16,18,10,12,15,Haryana Steelers beat U Mumba (35-31),"Pro Kabaddi League Season 6, 2018",Group,0
685,7,5,Puneri Paltan,11/13/2018,20:00,25,8,28,2,0,2,6,6,6,3,20,11,10,6,13,Telugu Titans beat Puneri Paltan (28-25),"Pro Kabaddi League Season 6, 2018",Group,0
685,8,5,Telugu Titans,11/13/2018,20:00,28,7,25,4,0,0,1,13,10,0,24,11,7,10,6,Telugu Titans beat Puneri Paltan (28-25),"Pro Kabaddi League Season 6, 2018",Group,0
686,5,5,U Mumba,11/13/2018,21:00,41,30,24,6,0,2,1,14,17,1,21,12,9,17,7,U Mumba beat U.P. Yoddha (41-24),"Pro Kabaddi League Season 6, 2018",Group,1
686,30,5,U.P. Yoddha,11/13/2018,21:00,24,5,41,0,0,1,3,7,9,4,16,9,17,9,14,U Mumba beat U.P. Yoddha (41-24),"Pro Kabaddi League Season 6, 2018",Group,0
687,29,5,Tamil Thalaivas,11/14/2018,20:00,32,28,32,2,0,2,7,10,11,0,16,16,10,11,14,Match Tied,"Pro Kabaddi League Season 6, 2018",Group,0
687,28,5,Haryana Steelers,11/14/2018,20:00,32,29,32,2,0,3,4,14,9,0,13,16,12,9,10,Match Tied,"Pro Kabaddi League Season 6, 2018",Group,0
688,5,5,U Mumba,11/14/2018,21:00,32,1,29,4,0,3,0,14,11,0,23,12,6,11,17,U Mumba beat Bengaluru Bulls (32-29),"Pro Kabaddi League Season 6, 2018",Group,1
688,1,5,Bengaluru Bulls,11/14/2018,21:00,29,5,32,2,0,2,4,17,4,0,12,15,13,4,14,U Mumba beat Bengaluru Bulls (32-29),"Pro Kabaddi League Season 6, 2018",Group,0
689,6,5,Patna Pirates,11/15/2018,20:00,38,2,35,4,0,2,2,21,9,0,14,18,9,9,19,Patna Pirates beat Dabang Delhi K.C. (38-35),"Pro Kabaddi League Season 6, 2018",Group,0
689,2,5,Dabang Delhi K.C.,11/15/2018,20:00,35,6,38,2,0,0,5,19,9,0,8,23,10,9,21,Patna Pirates beat Dabang Delhi K.C. (38-35),"Pro Kabaddi League Season 6, 2018",Group,0
690,5,5,U Mumba,11/15/2018,21:00,36,29,22,4,0,1,1,13,16,1,21,12,6,16,11,U Mumba beat Tamil Thalaivas (36-22),"Pro Kabaddi League Season 6, 2018",Group,1
690,29,5,Tamil Thalaivas,11/15/2018,21:00,22,5,36,0,0,2,4,11,5,0,11,10,17,5,13,U Mumba beat Tamil Thalaivas (36-22),"Pro Kabaddi League Season 6, 2018",Group,0
691,31,11,Gujarat Fortunegiants,11/16/2018,20:00,35,4,23,4,0,3,1,17,10,0,16,17,5,10,8,Gujarat Fortunegiants beat Bengal Warriors (35-23),"Pro Kabaddi League Season 6, 2018",Group,1
691,4,11,Bengal Warriors,11/16/2018,20:00,23,31,35,0,0,2,5,8,5,3,15,12,12,5,17,Gujarat Fortunegiants beat Bengal Warriors (35-23),"Pro Kabaddi League Season 6, 2018",Group,0
692,3,11,Jaipur Pink Panthers,11/16/2018,21:00,45,30,28,6,0,0,1,19,19,0,23,18,9,19,7,Jaipur Pink Panthers beat U.P. Yoddha (45-28),"Pro Kabaddi League Season 6, 2018",Group,0
692,30,11,U.P. Yoddha,11/16/2018,21:00,28,3,45,0,0,3,7,7,7,4,21,9,19,7,19,Jaipur Pink Panthers beat U.P. Yoddha (45-28),"Pro Kabaddi League Season 6, 2018",Group,0
693,7,11,Puneri Paltan,11/17/2018,20:00,22,4,26,0,0,3,4,9,6,0,21,13,10,6,12,Bengal Warriors beat Puneri Paltan (26-22),"Pro Kabaddi League Season 6, 2018",Group,0
693,4,11,Bengal Warriors,11/17/2018,20:00,26,7,22,2,0,2,0,12,9,1,25,11,8,9,9,Bengal Warriors beat Puneri Paltan (26-22),"Pro Kabaddi League Season 6, 2018",Group,0
694,31,11,Gujarat Fortunegiants,11/17/2018,21:00,30,1,30,2,0,2,5,15,6,0,14,20,9,6,17,Match Tied,"Pro Kabaddi League Season 6, 2018",Group,1
694,1,11,Bengaluru Bulls,11/17/2018,21:00,30,31,30,2,0,1,0,17,9,1,21,15,7,9,15,Match Tied,"Pro Kabaddi League Season 6, 2018",Group,0
695,3,11,Jaipur Pink Panthers,11/18/2018,20:00,32,1,45,2,0,0,6,15,9,0,15,15,9,9,25,Bengaluru Bulls beat Jaipur Pink Panthers (45-32),"Pro Kabaddi League Season 6, 2018",Group,0
695,1,11,Bengaluru Bulls,11/18/2018,20:00,45,3,32,6,0,2,3,25,9,0,12,17,9,9,15,Bengaluru Bulls beat Jaipur Pink Panthers (45-32),"Pro Kabaddi League Season 6, 2018",Group,0
696,31,11,Gujarat Fortunegiants,11/18/2018,21:00,37,30,32,4,0,4,3,14,12,0,17,16,9,12,11,Gujarat Fortunegiants beat U.P. Yoddha (37-32),"Pro Kabaddi League Season 6, 2018",Group,1
696,30,11,U.P. Yoddha,11/18/2018,21:00,32,31,37,2,0,2,6,11,9,2,19,10,13,9,14,Gujarat Fortunegiants beat U.P. Yoddha (37-32),"Pro Kabaddi League Season 6, 2018",Group,0
697,29,11,Tamil Thalaivas,11/20/2018,20:00,27,8,23,2,0,1,4,11,8,1,24,11,7,8,9,Tamil Thalaivas beat Telugu Titans (27-23),"Pro Kabaddi League Season 6, 2018",Group,0
697,8,11,Telugu Titans,11/20/2018,20:00,23,29,27,0,0,1,6,9,7,0,18,14,9,7,11,Tamil Thalaivas beat Telugu Titans (27-23),"Pro Kabaddi League Season 6, 2018",Group,0
698,31,11,Gujarat Fortunegiants,11/20/2018,21:00,26,2,29,0,0,1,3,10,10,2,13,14,13,10,10,Dabang Delhi K.C. beat Gujarat Fortunegiants (29-26),"Pro Kabaddi League Season 6, 2018",Group,1
698,2,11,Dabang Delhi K.C.,11/20/2018,21:00,29,31,26,2,0,2,2,10,12,1,20,10,10,12,10,Dabang Delhi K.C. beat Gujarat Fortunegiants (29-26),"Pro Kabaddi League Season 6, 2018",Group,0
699,6,11,Patna Pirates,11/21/2018,20:00,45,29,27,6,0,1,8,20,10,0,14,23,4,10,14,Patna Pirates beat Tamil Thalaivas (45-27),"Pro Kabaddi League Season 6, 2018",Group,0
699,29,11,Tamil Thalaivas,11/21/2018,20:00,27,6,45,2,0,0,7,14,4,0,15,15,10,4,20,Patna Pirates beat Tamil Thalaivas (45-27),"Pro Kabaddi League Season 6, 2018",Group,0
700,31,11,Gujarat Fortunegiants,11/21/2018,21:00,39,5,35,4,0,2,5,16,10,2,18,16,10,10,16,Gujarat Fortunegiants beat U Mumba (39-35),"Pro Kabaddi League Season 6, 2018",Group,1
700,5,11,U Mumba,11/21/2018,21:00,35,31,39,2,0,1,6,16,9,1,20,14,10,9,16,Gujarat Fortunegiants beat U Mumba (39-35),"Pro Kabaddi League Season 6, 2018",Group,0
701,31,11,Gujarat Fortunegiants,11/22/2018,20:00,40,28,31,4,0,1,1,19,15,0,18,18,8,15,11,Gujarat Fortunegiants beat Haryana Steelers (40-31),"Pro Kabaddi League Season 6, 2018",Group,1
701,28,11,Haryana Steelers,11/22/2018,20:00,31,31,40,0,0,4,9,11,5,2,15,13,15,5,19,Gujarat Fortunegiants beat Haryana Steelers (40-31),"Pro Kabaddi League Season 6, 2018",Group,0
702,1,7,Bengaluru Bulls,11/23/2018,20:00,31,4,33,2,0,1,6,19,3,0,15,21,7,3,18,Bengal Warriors beat Bengaluru Bulls (33-31),"Pro Kabaddi League Season 6, 2018",Group,0
702,4,7,Bengal Warriors,11/23/2018,20:00,33,1,31,2,0,1,5,18,7,0,21,18,4,7,19,Bengal Warriors beat Bengaluru Bulls (33-31),"Pro Kabaddi League Season 6, 2018",Group,0
703,3,7,Jaipur Pink Panthers,11/23/2018,21:00,30,7,30,2,0,1,5,10,11,1,19,13,10,11,9,Match Tied,"Pro Kabaddi League Season 6, 2018",Group,0
703,7,7,Puneri Paltan,11/23/2018,21:00,30,3,30,2,0,5,5,9,9,0,20,11,12,9,10,Match Tied,"Pro Kabaddi League Season 6, 2018",Group,1
704,5,7,U Mumba,11/24/2018,20:00,39,2,23,4,0,2,2,16,14,1,19,16,6,14,11,U Mumba beat Dabang Delhi K.C. (39-23),"Pro Kabaddi League Season 6, 2018",Group,0
704,2,7,Dabang Delhi K.C.,11/24/2018,20:00,23,5,39,0,0,3,4,11,5,0,9,15,16,5,16,U Mumba beat Dabang Delhi K.C. (39-23),"Pro Kabaddi League Season 6, 2018",Group,0
705,1,7,Bengaluru Bulls,11/24/2018,21:00,36,29,22,4,0,1,0,18,13,0,19,16,8,13,9,Bengaluru Bulls beat Tamil Thalaivas (36-22),"Pro Kabaddi League Season 6, 2018",Group,0
705,29,7,Tamil Thalaivas,11/24/2018,21:00,22,1,36,0,0,0,4,9,8,1,18,11,14,8,18,Bengaluru Bulls beat Tamil Thalaivas (36-22),"Pro Kabaddi League Season 6, 2018",Group,0
706,1,7,Bengaluru Bulls,11/25/2018,21:00,32,6,35,2,0,1,3,19,7,0,9,21,10,7,15,Patna Pirates beat Bengaluru Bulls (35-32),"Pro Kabaddi League Season 6, 2018",Group,0
706,6,7,Patna Pirates,11/25/2018,21:00,35,1,32,2,0,5,3,15,9,1,16,17,8,9,19,Patna Pirates beat Bengaluru Bulls (35-32),"Pro Kabaddi League Season 6, 2018",Group,0
707,2,7,Dabang Delhi K.C.,11/25/2018,20:00,27,28,34,0,0,3,6,9,9,0,14,12,13,9,11,Haryana Steelers beat Dabang Delhi K.C. (34-27),"Pro Kabaddi League Season 6, 2018",Group,0
707,28,7,Haryana Steelers,11/25/2018,20:00,34,2,27,2,0,3,5,11,13,0,16,13,11,13,9,Haryana Steelers beat Dabang Delhi K.C. (34-27),"Pro Kabaddi League Season 6, 2018",Group,0
708,29,7,Tamil Thalaivas,11/26/2018,20:00,31,8,25,2,0,1,5,8,13,2,25,10,9,13,8,Tamil Thalaivas beat Telugu Titans (31-25),"Pro Kabaddi League Season 6, 2018",Group,0
